# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU
# Instrument ID: SQM_LU-MacLeish
# Data supplier: Mariana Abarca / Smith College Biology Department
# Location name: Smith College - MacLeish Field Station
# Position: 42.449183, -72.679909, 170
# Local timezone: UTC-4
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 5796
# SQM firmware version: 79
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000079,00005796
# SQM readout test rx: r, 08.84m,0000028356Hz,0000000000c,0000000.000s, 020.3C
# SQM readout test cx: c,00000019.97m,0000215.540s, 020.3C,00000008.71m, 020.9C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2024-06-29T05:43:23.000;2024-06-29T01:43:23.000;19.90;24036.000;19.231;16.760
2024-06-29T05:43:28.000;2024-06-29T01:43:28.000;19.90;22452.000;20.408;16.690
2024-06-29T05:43:33.000;2024-06-29T01:43:33.000;19.90;24050.000;19.231;16.760
2024-06-29T05:43:38.000;2024-06-29T01:43:38.000;19.90;23190.000;20.000;16.720
2024-06-29T05:43:43.000;2024-06-29T01:43:43.000;19.90;23944.000;19.231;16.760
2024-06-29T05:43:48.000;2024-06-29T01:43:48.000;19.90;24335.000;18.868;16.780
2024-06-29T05:43:53.000;2024-06-29T01:43:53.000;19.90;25352.000;18.182;16.820
2024-06-29T05:43:58.000;2024-06-29T01:43:58.000;19.90;21537.000;21.277;16.640
2024-06-29T05:44:03.000;2024-06-29T01:44:03.000;19.90;25309.000;18.182;16.810
2024-06-29T05:44:08.000;2024-06-29T01:44:08.000;19.90;22996.000;20.000;16.710
2024-06-29T05:44:13.000;2024-06-29T01:44:13.000;19.90;24784.000;18.519;16.790
2024-06-29T05:44:18.000;2024-06-29T01:44:18.000;19.90;22700.000;20.408;16.700
2024-06-29T05:44:23.000;2024-06-29T01:44:23.000;19.90;23375.000;19.608;16.730
2024-06-29T05:44:28.000;2024-06-29T01:44:28.000;19.90;21543.000;21.277;16.640
2024-06-29T05:44:33.000;2024-06-29T01:44:33.000;19.90;23588.000;19.608;16.740
2024-06-29T05:44:38.000;2024-06-29T01:44:38.000;19.90;21916.000;20.833;16.660
2024-06-29T05:44:43.000;2024-06-29T01:44:43.000;19.90;23382.000;19.608;16.730
2024-06-29T05:44:48.000;2024-06-29T01:44:48.000;19.90;22993.000;20.000;16.710
2024-06-29T05:44:53.000;2024-06-29T01:44:53.000;19.90;21986.000;20.833;16.660
2024-06-29T05:44:58.000;2024-06-29T01:44:58.000;19.90;22937.000;20.000;16.710
2024-06-29T05:45:03.000;2024-06-29T01:45:03.000;19.90;22229.000;20.833;16.670
2024-06-29T05:45:08.000;2024-06-29T01:45:08.000;19.90;21925.000;20.833;16.660
2024-06-29T05:45:13.000;2024-06-29T01:45:13.000;19.90;26758.000;17.241;16.880
2024-06-29T05:45:18.000;2024-06-29T01:45:18.000;19.90;21920.000;20.833;16.660
2024-06-29T05:45:23.000;2024-06-29T01:45:23.000;19.90;23966.000;19.231;16.760
2024-06-29T05:45:28.000;2024-06-29T01:45:28.000;19.90;23221.000;20.000;16.720
2024-06-29T05:45:33.000;2024-06-29T01:45:33.000;19.90;22187.000;20.833;16.670
2024-06-29T05:45:38.000;2024-06-29T01:45:38.000;19.90;23644.000;19.608;16.740
2024-06-29T05:45:43.000;2024-06-29T01:45:43.000;19.90;24274.000;18.868;16.770
2024-06-29T05:45:48.000;2024-06-29T01:45:48.000;19.90;23437.000;19.608;16.740
2024-06-29T05:45:53.000;2024-06-29T01:45:53.000;19.90;22285.000;20.833;16.680
2024-06-29T05:45:58.000;2024-06-29T01:45:58.000;19.90;21626.000;21.277;16.640
2024-06-29T05:46:03.000;2024-06-29T01:46:03.000;19.90;22193.000;20.833;16.670
2024-06-29T05:46:08.000;2024-06-29T01:46:08.000;19.90;20967.000;21.739;16.610
2024-06-29T05:46:13.000;2024-06-29T01:46:13.000;19.90;23012.000;20.000;16.710
2024-06-29T05:46:18.000;2024-06-29T01:46:18.000;19.90;21226.000;21.739;16.620
2024-06-29T05:46:23.000;2024-06-29T01:46:23.000;19.90;24363.000;18.868;16.780
2024-06-29T05:46:28.000;2024-06-29T01:46:28.000;19.90;20156.000;22.727;16.570
2024-06-29T05:46:33.000;2024-06-29T01:46:33.000;19.90;25809.000;17.857;16.840
2024-06-29T05:46:38.000;2024-06-29T01:46:38.000;19.90;23061.000;20.000;16.720
2024-06-29T05:46:43.000;2024-06-29T01:46:43.000;19.90;24283.000;18.868;16.770
2024-06-29T05:46:48.000;2024-06-29T01:46:48.000;19.90;21668.000;21.277;16.650
2024-06-29T05:46:53.000;2024-06-29T01:46:53.000;19.90;23078.000;20.000;16.720
2024-06-29T05:46:58.000;2024-06-29T01:46:58.000;19.90;23355.000;19.608;16.730
2024-06-29T05:47:03.000;2024-06-29T01:47:03.000;19.90;23001.000;20.000;16.710
2024-06-29T05:47:08.000;2024-06-29T01:47:08.000;19.90;22032.000;20.833;16.670
2024-06-29T05:47:13.000;2024-06-29T01:47:13.000;19.90;26978.000;16.949;16.880
2024-06-29T05:47:18.000;2024-06-29T01:47:18.000;19.90;23396.000;19.608;16.730
2024-06-29T05:47:23.000;2024-06-29T01:47:23.000;19.90;24239.000;18.868;16.770
2024-06-29T05:47:28.000;2024-06-29T01:47:28.000;19.90;25527.000;18.182;16.830
2024-06-29T05:47:33.000;2024-06-29T01:47:33.000;19.90;21580.000;21.277;16.640
2024-06-29T05:47:38.000;2024-06-29T01:47:38.000;19.90;23608.000;19.608;16.740
2024-06-29T05:47:43.000;2024-06-29T01:47:43.000;19.90;23439.000;19.608;16.740
2024-06-29T05:47:48.000;2024-06-29T01:47:48.000;19.90;19346.000;23.810;16.520
2024-06-29T05:47:53.000;2024-06-29T01:47:53.000;19.90;22761.000;20.408;16.700
2024-06-29T05:47:58.000;2024-06-29T01:47:58.000;19.90;23818.000;19.231;16.750
2024-06-29T05:48:03.000;2024-06-29T01:48:03.000;19.90;22960.000;20.000;16.710
2024-06-29T05:48:08.000;2024-06-29T01:48:08.000;19.90;22037.000;20.833;16.670
2024-06-29T05:48:13.000;2024-06-29T01:48:13.000;19.90;22952.000;20.000;16.710
2024-06-29T05:48:18.000;2024-06-29T01:48:18.000;19.90;21794.000;21.277;16.650
2024-06-29T05:48:23.000;2024-06-29T01:48:23.000;19.90;22577.000;20.408;16.690
2024-06-29T05:48:28.000;2024-06-29T01:48:28.000;19.90;24045.000;19.231;16.760
2024-06-29T05:48:33.000;2024-06-29T01:48:33.000;19.90;22055.000;20.833;16.670
2024-06-29T05:48:38.000;2024-06-29T01:48:38.000;19.90;19478.000;23.810;16.530
2024-06-29T05:48:43.000;2024-06-29T01:48:43.000;19.90;23558.000;19.608;16.740
2024-06-29T05:48:48.000;2024-06-29T01:48:48.000;19.90;23945.000;19.231;16.760
2024-06-29T05:48:53.000;2024-06-29T01:48:53.000;19.90;23767.000;19.231;16.750
2024-06-29T05:48:58.000;2024-06-29T01:48:58.000;19.90;21748.000;21.277;16.650
2024-06-29T05:49:03.000;2024-06-29T01:49:03.000;19.90;25489.000;18.182;16.830
2024-06-29T05:49:08.000;2024-06-29T01:49:08.000;19.90;23547.000;19.608;16.740
2024-06-29T05:49:13.000;2024-06-29T01:49:13.000;19.90;25140.000;18.182;16.810
2024-06-29T05:49:18.000;2024-06-29T01:49:18.000;19.90;21751.000;21.277;16.650
2024-06-29T05:49:23.000;2024-06-29T01:49:23.000;19.90;25175.000;18.182;16.810
2024-06-29T05:49:28.000;2024-06-29T01:49:28.000;19.90;23530.000;19.608;16.740
2024-06-29T05:49:33.000;2024-06-29T01:49:33.000;19.90;21780.000;21.277;16.650
2024-06-29T05:49:38.000;2024-06-29T01:49:38.000;19.90;23220.000;20.000;16.720
2024-06-29T05:49:43.000;2024-06-29T01:49:43.000;19.90;23604.000;19.608;16.740
2024-06-29T05:49:48.000;2024-06-29T01:49:48.000;19.90;24069.000;19.231;16.770
2024-06-29T05:49:53.000;2024-06-29T01:49:53.000;19.90;22084.000;20.833;16.670
2024-06-29T05:49:58.000;2024-06-29T01:49:58.000;19.90;23025.000;20.000;16.710
2024-06-29T05:50:03.000;2024-06-29T01:50:03.000;19.90;23465.000;19.608;16.740
2024-06-29T05:50:08.000;2024-06-29T01:50:08.000;19.90;21134.000;21.739;16.620
2024-06-29T05:50:13.000;2024-06-29T01:50:13.000;19.90;21011.000;21.739;16.620
2024-06-29T05:50:18.000;2024-06-29T01:50:18.000;19.90;25538.000;18.182;16.830
2024-06-29T05:50:23.000;2024-06-29T01:50:23.000;19.90;24555.000;18.868;16.780
2024-06-29T05:50:28.000;2024-06-29T01:50:28.000;19.90;24259.000;18.868;16.770
2024-06-29T05:50:33.000;2024-06-29T01:50:33.000;19.90;22838.000;20.000;16.710
2024-06-29T05:50:38.000;2024-06-29T01:50:38.000;19.90;24069.000;19.231;16.770
2024-06-29T05:50:43.000;2024-06-29T01:50:43.000;19.90;25354.000;18.182;16.820
2024-06-29T05:50:48.000;2024-06-29T01:50:48.000;19.90;22271.000;20.833;16.670
2024-06-29T05:50:53.000;2024-06-29T01:50:53.000;19.90;22535.000;20.408;16.690
2024-06-29T05:50:58.000;2024-06-29T01:50:58.000;19.90;22039.000;20.833;16.670
2024-06-29T05:51:03.000;2024-06-29T01:51:03.000;19.90;22017.000;20.833;16.670
2024-06-29T05:51:08.000;2024-06-29T01:51:08.000;19.90;24272.000;18.868;16.770
2024-06-29T05:51:13.000;2024-06-29T01:51:13.000;19.90;24327.000;18.868;16.780
2024-06-29T05:51:18.000;2024-06-29T01:51:18.000;19.90;21467.000;21.277;16.630
2024-06-29T05:51:23.000;2024-06-29T01:51:23.000;19.90;23132.000;20.000;16.720
2024-06-29T05:51:28.000;2024-06-29T01:51:28.000;19.90;21998.000;20.833;16.660
2024-06-29T05:51:33.000;2024-06-29T01:51:33.000;19.90;22623.000;20.408;16.690
2024-06-29T05:51:38.000;2024-06-29T01:51:38.000;19.90;21788.000;21.277;16.650
2024-06-29T05:51:43.000;2024-06-29T01:51:43.000;19.90;24978.000;18.519;16.800
2024-06-29T05:51:48.000;2024-06-29T01:51:48.000;19.90;22472.000;20.408;16.690
2024-06-29T05:51:53.000;2024-06-29T01:51:53.000;19.90;21221.000;21.739;16.620
2024-06-29T05:51:58.000;2024-06-29T01:51:58.000;19.90;23074.000;20.000;16.720
2024-06-29T05:52:03.000;2024-06-29T01:52:03.000;19.90;22592.000;20.408;16.690
2024-06-29T05:52:08.000;2024-06-29T01:52:08.000;19.60;22955.000;20.000;16.710
2024-06-29T05:52:13.000;2024-06-29T01:52:13.000;19.90;24213.000;18.868;16.770
2024-06-29T05:52:18.000;2024-06-29T01:52:18.000;19.90;21817.000;21.277;16.650
2024-06-29T05:52:23.000;2024-06-29T01:52:23.000;19.60;21520.000;21.277;16.640
2024-06-29T05:52:28.000;2024-06-29T01:52:28.000;19.90;24786.000;18.519;16.790
2024-06-29T05:52:33.000;2024-06-29T01:52:33.000;19.90;22743.000;20.408;16.700
2024-06-29T05:52:38.000;2024-06-29T01:52:38.000;19.90;21035.000;21.739;16.620
2024-06-29T05:52:43.000;2024-06-29T01:52:43.000;19.90;25603.000;17.857;16.830
2024-06-29T05:52:48.000;2024-06-29T01:52:48.000;19.90;20817.000;22.222;16.600
2024-06-29T05:52:53.000;2024-06-29T01:52:53.000;19.90;24828.000;18.519;16.790
2024-06-29T05:52:58.000;2024-06-29T01:52:58.000;19.90;20737.000;22.222;16.600
2024-06-29T05:53:03.000;2024-06-29T01:53:03.000;19.90;22583.000;20.408;16.690
2024-06-29T05:53:08.000;2024-06-29T01:53:08.000;19.90;23805.000;19.231;16.750
2024-06-29T05:53:13.000;2024-06-29T01:53:13.000;19.90;24105.000;19.231;16.770
2024-06-29T05:53:18.000;2024-06-29T01:53:18.000;19.90;23131.000;20.000;16.720
2024-06-29T05:53:23.000;2024-06-29T01:53:23.000;19.90;20802.000;22.222;16.600
2024-06-29T05:53:28.000;2024-06-29T01:53:28.000;19.90;21871.000;21.277;16.650
2024-06-29T05:53:33.000;2024-06-29T01:53:33.000;19.90;23035.000;20.000;16.710
2024-06-29T05:53:38.000;2024-06-29T01:53:38.000;19.90;23258.000;20.000;16.720
2024-06-29T05:53:43.000;2024-06-29T01:53:43.000;19.90;25228.000;18.182;16.810
2024-06-29T05:53:48.000;2024-06-29T01:53:48.000;19.90;24940.000;18.519;16.800
2024-06-29T05:53:53.000;2024-06-29T01:53:53.000;19.90;26008.000;17.857;16.850
2024-06-29T05:53:58.000;2024-06-29T01:53:58.000;19.90;22784.000;20.408;16.710
2024-06-29T05:54:03.000;2024-06-29T01:54:03.000;19.90;23461.000;19.608;16.740
2024-06-29T05:54:08.000;2024-06-29T01:54:08.000;19.90;23659.000;19.608;16.740
2024-06-29T05:54:13.000;2024-06-29T01:54:13.000;19.90;22682.000;20.408;16.700
2024-06-29T05:54:18.000;2024-06-29T01:54:18.000;19.90;24043.000;19.231;16.760
2024-06-29T05:54:23.000;2024-06-29T01:54:23.000;19.90;22222.000;20.833;16.670
2024-06-29T05:54:28.000;2024-06-29T01:54:28.000;19.90;22591.000;20.408;16.690
2024-06-29T05:54:33.000;2024-06-29T01:54:33.000;19.90;19523.000;23.810;16.530
2024-06-29T05:54:38.000;2024-06-29T01:54:38.000;19.90;24570.000;18.868;16.780
2024-06-29T05:54:43.000;2024-06-29T01:54:43.000;19.90;23264.000;20.000;16.720
2024-06-29T05:54:48.000;2024-06-29T01:54:48.000;19.90;24846.000;18.519;16.800
2024-06-29T05:54:53.000;2024-06-29T01:54:53.000;19.90;23916.000;19.231;16.750
2024-06-29T05:54:58.000;2024-06-29T01:54:58.000;19.90;20522.000;22.222;16.590
2024-06-29T05:55:03.000;2024-06-29T01:55:03.000;19.90;21925.000;20.833;16.660
2024-06-29T05:55:08.000;2024-06-29T01:55:08.000;19.90;24265.000;18.868;16.770
2024-06-29T05:55:13.000;2024-06-29T01:55:13.000;19.90;21330.000;21.739;16.630
2024-06-29T05:55:18.000;2024-06-29T01:55:18.000;19.90;21893.000;20.833;16.660
2024-06-29T05:55:23.000;2024-06-29T01:55:23.000;19.90;21112.000;21.739;16.620
2024-06-29T05:55:28.000;2024-06-29T01:55:28.000;19.60;22568.000;20.408;16.690
2024-06-29T05:55:33.000;2024-06-29T01:55:33.000;19.90;22556.000;20.408;16.690
2024-06-29T05:55:38.000;2024-06-29T01:55:38.000;19.90;24020.000;19.231;16.760
2024-06-29T05:55:43.000;2024-06-29T01:55:43.000;19.60;23086.000;20.000;16.720
2024-06-29T05:55:48.000;2024-06-29T01:55:48.000;19.90;20672.000;22.222;16.590
2024-06-29T05:55:53.000;2024-06-29T01:55:53.000;19.90;21164.000;21.739;16.620
2024-06-29T05:55:58.000;2024-06-29T01:55:58.000;19.90;23430.000;19.608;16.740
2024-06-29T05:56:03.000;2024-06-29T01:56:03.000;19.90;23879.000;19.231;16.750
2024-06-29T05:56:08.000;2024-06-29T01:56:08.000;19.90;23738.000;19.231;16.750
2024-06-29T05:56:13.000;2024-06-29T01:56:13.000;19.90;23451.000;19.608;16.740
2024-06-29T05:56:18.000;2024-06-29T01:56:18.000;19.90;25493.000;18.182;16.830
2024-06-29T05:56:23.000;2024-06-29T01:56:23.000;19.90;22826.000;20.000;16.710
2024-06-29T05:56:28.000;2024-06-29T01:56:28.000;19.90;26168.000;17.544;16.850
2024-06-29T05:56:33.000;2024-06-29T01:56:33.000;19.90;25473.000;18.182;16.830
2024-06-29T05:56:38.000;2024-06-29T01:56:38.000;19.90;24156.000;19.231;16.770
2024-06-29T05:56:43.000;2024-06-29T01:56:43.000;19.90;22850.000;20.000;16.710
2024-06-29T05:56:48.000;2024-06-29T01:56:48.000;19.90;24731.000;18.519;16.790
2024-06-29T05:56:53.000;2024-06-29T01:56:53.000;19.90;24591.000;18.868;16.790
2024-06-29T05:56:58.000;2024-06-29T01:56:58.000;19.90;24377.000;18.868;16.780
2024-06-29T05:57:03.000;2024-06-29T01:57:03.000;19.90;23605.000;19.608;16.740
2024-06-29T05:57:08.000;2024-06-29T01:57:08.000;19.60;25073.000;18.519;16.800
2024-06-29T05:57:13.000;2024-06-29T01:57:13.000;19.90;23731.000;19.608;16.750
2024-06-29T05:57:18.000;2024-06-29T01:57:18.000;19.90;25383.000;18.182;16.820
2024-06-29T05:57:23.000;2024-06-29T01:57:23.000;19.60;22601.000;20.408;16.690
2024-06-29T05:57:28.000;2024-06-29T01:57:28.000;19.90;21084.000;21.739;16.620
2024-06-29T05:57:33.000;2024-06-29T01:57:33.000;19.90;23935.000;19.231;16.750
2024-06-29T05:57:38.000;2024-06-29T01:57:38.000;19.90;23284.000;19.608;16.720
2024-06-29T05:57:43.000;2024-06-29T01:57:43.000;19.90;21698.000;21.277;16.650
2024-06-29T05:57:48.000;2024-06-29T01:57:48.000;19.90;22657.000;20.408;16.700
2024-06-29T05:57:53.000;2024-06-29T01:57:53.000;19.90;22388.000;20.408;16.680
2024-06-29T05:57:58.000;2024-06-29T01:57:58.000;19.60;22670.000;20.408;16.700
2024-06-29T05:58:03.000;2024-06-29T01:58:03.000;19.90;21773.000;21.277;16.650
2024-06-29T05:58:08.000;2024-06-29T01:58:08.000;19.90;23201.000;20.000;16.720
2024-06-29T05:58:13.000;2024-06-29T01:58:13.000;19.90;23375.000;19.608;16.730
2024-06-29T05:58:18.000;2024-06-29T01:58:18.000;19.90;24229.000;18.868;16.770
2024-06-29T05:58:23.000;2024-06-29T01:58:23.000;19.90;22082.000;20.833;16.670
2024-06-29T05:58:28.000;2024-06-29T01:58:28.000;19.90;25771.000;17.857;16.840
2024-06-29T05:58:33.000;2024-06-29T01:58:33.000;19.90;24186.000;19.231;16.770
2024-06-29T05:58:38.000;2024-06-29T01:58:38.000;19.90;23658.000;19.608;16.740
2024-06-29T05:58:43.000;2024-06-29T01:58:43.000;19.90;24687.000;18.519;16.790
2024-06-29T05:58:48.000;2024-06-29T01:58:48.000;19.90;23058.000;20.000;16.720
2024-06-29T05:58:53.000;2024-06-29T01:58:53.000;19.90;22907.000;20.000;16.710
2024-06-29T05:58:58.000;2024-06-29T01:58:58.000;19.90;23176.000;20.000;16.720
2024-06-29T05:59:03.000;2024-06-29T01:59:03.000;19.90;21758.000;21.277;16.650
2024-06-29T05:59:08.000;2024-06-29T01:59:08.000;19.90;25730.000;17.857;16.840
2024-06-29T05:59:13.000;2024-06-29T01:59:13.000;19.60;22811.000;20.000;16.710
2024-06-29T05:59:18.000;2024-06-29T01:59:18.000;19.90;24247.000;18.868;16.770
2024-06-29T05:59:23.000;2024-06-29T01:59:23.000;19.90;23456.000;19.608;16.740
2024-06-29T05:59:28.000;2024-06-29T01:59:28.000;19.90;25308.000;18.182;16.810
2024-06-29T05:59:33.000;2024-06-29T01:59:33.000;19.90;23786.000;19.231;16.750
2024-06-29T05:59:38.000;2024-06-29T01:59:38.000;19.90;24393.000;18.868;16.780
2024-06-29T05:59:43.000;2024-06-29T01:59:43.000;19.90;24308.000;18.868;16.770
2024-06-29T05:59:48.000;2024-06-29T01:59:48.000;19.90;25978.000;17.857;16.840
2024-06-29T05:59:53.000;2024-06-29T01:59:53.000;19.90;22127.000;20.833;16.670
2024-06-29T05:59:58.000;2024-06-29T01:59:58.000;19.90;25736.000;17.857;16.840
2024-06-29T06:00:03.000;2024-06-29T02:00:03.000;19.90;24179.000;19.231;16.770
2024-06-29T06:00:08.000;2024-06-29T02:00:08.000;19.90;26233.000;17.544;16.850
2024-06-29T06:00:13.000;2024-06-29T02:00:13.000;19.90;20604.000;22.222;16.590
2024-06-29T06:00:18.000;2024-06-29T02:00:18.000;19.90;23446.000;19.608;16.740
2024-06-29T06:00:23.000;2024-06-29T02:00:23.000;19.90;21355.000;21.739;16.630
2024-06-29T06:00:28.000;2024-06-29T02:00:28.000;19.90;25249.000;18.182;16.810
2024-06-29T06:00:33.000;2024-06-29T02:00:33.000;19.90;21289.000;21.739;16.630
2024-06-29T06:00:38.000;2024-06-29T02:00:38.000;19.90;23620.000;19.608;16.740
2024-06-29T06:00:43.000;2024-06-29T02:00:43.000;19.90;24344.000;18.868;16.780
2024-06-29T06:00:48.000;2024-06-29T02:00:48.000;19.90;25576.000;17.857;16.830
2024-06-29T06:00:53.000;2024-06-29T02:00:53.000;19.90;21356.000;21.739;16.630
2024-06-29T06:00:58.000;2024-06-29T02:00:58.000;19.90;22722.000;20.408;16.700
2024-06-29T06:01:03.000;2024-06-29T02:01:03.000;19.90;23015.000;20.000;16.710
2024-06-29T06:01:08.000;2024-06-29T02:01:08.000;19.90;23091.000;20.000;16.720
2024-06-29T06:01:13.000;2024-06-29T02:01:13.000;19.90;24334.000;18.868;16.780
2024-06-29T06:01:18.000;2024-06-29T02:01:18.000;19.90;28022.000;16.393;16.920
2024-06-29T06:01:23.000;2024-06-29T02:01:23.000;19.90;21584.000;21.277;16.640
2024-06-29T06:01:28.000;2024-06-29T02:01:28.000;19.90;21064.000;21.739;16.620
2024-06-29T06:01:33.000;2024-06-29T02:01:33.000;19.90;23326.000;19.608;16.730
2024-06-29T06:01:38.000;2024-06-29T02:01:38.000;19.90;22210.000;20.833;16.670
2024-06-29T06:01:43.000;2024-06-29T02:01:43.000;19.90;24152.000;19.231;16.770
2024-06-29T06:01:48.000;2024-06-29T02:01:48.000;19.90;23717.000;19.608;16.750
2024-06-29T06:01:53.000;2024-06-29T02:01:53.000;19.90;22347.000;20.833;16.680
2024-06-29T06:01:58.000;2024-06-29T02:01:58.000;19.90;23788.000;19.231;16.750
2024-06-29T06:02:03.000;2024-06-29T02:02:03.000;19.90;19946.000;23.256;16.550
2024-06-29T06:02:08.000;2024-06-29T02:02:08.000;19.90;21958.000;20.833;16.660
2024-06-29T06:02:13.000;2024-06-29T02:02:13.000;19.90;23418.000;19.608;16.730
2024-06-29T06:02:18.000;2024-06-29T02:02:18.000;19.90;23663.000;19.608;16.740
2024-06-29T06:02:23.000;2024-06-29T02:02:23.000;19.90;23419.000;19.608;16.730
2024-06-29T06:02:28.000;2024-06-29T02:02:28.000;19.90;23503.000;19.608;16.740
2024-06-29T06:02:33.000;2024-06-29T02:02:33.000;19.90;21330.000;21.739;16.630
2024-06-29T06:02:38.000;2024-06-29T02:02:38.000;19.90;23311.000;19.608;16.730
2024-06-29T06:02:43.000;2024-06-29T02:02:43.000;19.90;23255.000;20.000;16.720
2024-06-29T06:02:48.000;2024-06-29T02:02:48.000;19.90;25019.000;18.519;16.800
2024-06-29T06:02:53.000;2024-06-29T02:02:53.000;19.60;21725.000;21.277;16.650
2024-06-29T06:02:58.000;2024-06-29T02:02:58.000;19.90;23613.000;19.608;16.740
2024-06-29T06:03:03.000;2024-06-29T02:03:03.000;19.90;24921.000;18.519;16.800
2024-06-29T06:03:08.000;2024-06-29T02:03:08.000;19.90;22668.000;20.408;16.700
2024-06-29T06:03:13.000;2024-06-29T02:03:13.000;19.90;23891.000;19.231;16.750
2024-06-29T06:03:18.000;2024-06-29T02:03:18.000;19.90;24869.000;18.519;16.800
2024-06-29T06:03:23.000;2024-06-29T02:03:23.000;19.90;25675.000;17.857;16.830
2024-06-29T06:03:28.000;2024-06-29T02:03:28.000;19.90;23004.000;20.000;16.710
2024-06-29T06:03:33.000;2024-06-29T02:03:33.000;19.90;22247.000;20.833;16.670
2024-06-29T06:03:38.000;2024-06-29T02:03:38.000;19.90;25480.000;18.182;16.830
2024-06-29T06:03:43.000;2024-06-29T02:03:43.000;19.90;23405.000;19.608;16.730
2024-06-29T06:03:48.000;2024-06-29T02:03:48.000;19.90;24173.000;19.231;16.770
2024-06-29T06:03:53.000;2024-06-29T02:03:53.000;19.90;25164.000;18.182;16.810
2024-06-29T06:03:58.000;2024-06-29T02:03:58.000;19.90;23374.000;19.608;16.730
2024-06-29T06:04:03.000;2024-06-29T02:04:03.000;19.90;24143.000;19.231;16.770
2024-06-29T06:04:08.000;2024-06-29T02:04:08.000;19.90;24467.000;18.868;16.780
2024-06-29T06:04:13.000;2024-06-29T02:04:13.000;19.90;23237.000;20.000;16.720
2024-06-29T06:04:18.000;2024-06-29T02:04:18.000;19.90;22900.000;20.000;16.710
2024-06-29T06:04:23.000;2024-06-29T02:04:23.000;19.90;23591.000;19.608;16.740
2024-06-29T06:04:28.000;2024-06-29T02:04:28.000;19.90;23446.000;19.608;16.740
2024-06-29T06:04:33.000;2024-06-29T02:04:33.000;19.90;23332.000;19.608;16.730
2024-06-29T06:04:38.000;2024-06-29T02:04:38.000;19.90;25550.000;18.182;16.830
2024-06-29T06:04:43.000;2024-06-29T02:04:43.000;19.90;22875.000;20.000;16.710
2024-06-29T06:04:48.000;2024-06-29T02:04:48.000;19.90;25165.000;18.182;16.810
2024-06-29T06:04:53.000;2024-06-29T02:04:53.000;19.90;20751.000;22.222;16.600
2024-06-29T06:04:58.000;2024-06-29T02:04:58.000;19.60;24890.000;18.519;16.800
2024-06-29T06:05:03.000;2024-06-29T02:05:03.000;19.90;23687.000;19.608;16.750
2024-06-29T06:05:08.000;2024-06-29T02:05:08.000;19.90;24733.000;18.519;16.790
2024-06-29T06:05:13.000;2024-06-29T02:05:13.000;19.90;23111.000;20.000;16.720
2024-06-29T06:05:18.000;2024-06-29T02:05:18.000;19.90;21982.000;20.833;16.660
2024-06-29T06:05:23.000;2024-06-29T02:05:23.000;19.90;23830.000;19.231;16.750
2024-06-29T06:05:28.000;2024-06-29T02:05:28.000;19.60;21937.000;20.833;16.660
2024-06-29T06:05:33.000;2024-06-29T02:05:33.000;19.90;21527.000;21.277;16.640
2024-06-29T06:05:38.000;2024-06-29T02:05:38.000;19.90;24870.000;18.519;16.800
2024-06-29T06:05:43.000;2024-06-29T02:05:43.000;19.90;24670.000;18.519;16.790
2024-06-29T06:05:48.000;2024-06-29T02:05:48.000;19.90;25666.000;17.857;16.830
2024-06-29T06:05:53.000;2024-06-29T02:05:53.000;19.90;21605.000;21.277;16.640
2024-06-29T06:05:58.000;2024-06-29T02:05:58.000;19.60;23374.000;19.608;16.730
2024-06-29T06:06:03.000;2024-06-29T02:06:03.000;19.90;23060.000;20.000;16.720
2024-06-29T06:06:08.000;2024-06-29T02:06:08.000;19.90;22117.000;20.833;16.670
2024-06-29T06:06:13.000;2024-06-29T02:06:13.000;19.90;20539.000;22.222;16.590
2024-06-29T06:06:18.000;2024-06-29T02:06:18.000;19.90;21631.000;21.277;16.640
2024-06-29T06:06:23.000;2024-06-29T02:06:23.000;19.60;24951.000;18.519;16.800
2024-06-29T06:06:28.000;2024-06-29T02:06:28.000;19.90;23524.000;19.608;16.740
2024-06-29T06:06:33.000;2024-06-29T02:06:33.000;19.90;20439.000;22.727;16.580
2024-06-29T06:06:38.000;2024-06-29T02:06:38.000;19.90;25300.000;18.182;16.810
2024-06-29T06:06:43.000;2024-06-29T02:06:43.000;19.90;25732.000;17.857;16.840
2024-06-29T06:06:48.000;2024-06-29T02:06:48.000;19.90;24901.000;18.519;16.800
2024-06-29T06:06:53.000;2024-06-29T02:06:53.000;19.90;23940.000;19.231;16.760
